,응답자ID,조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,중국여행관심값,일본여행관심값,홍콩마카오여행관심값,동남아시아여행관심값,중동서남아시아여행관심값,미국캐나다여행관심값,남미중남미여행관심값,서유럽북유럽여행관심값,동유럽여행관심값,남유럽여행관심값,남태평양여행관심값,아프리카여행관심값
1247,53323916,20230821,F,50,서울특별시,4.0,2,3,3,3,3,3,3,3,3,3,3,3
1248,53339645,20230821,F,50,서울특별시,4.0,2,3,2,5,2,5,4,4,4,4,5,2
1249,53324584,20230821,F,50,서울특별시,2.0,1,3,3,3,1,3,3,4,4,5,2,1
1250,53338630,20230821,F,50,서울특별시,2.0,2,2,2,2,2,2,2,2,2,2,2,2
1251,53326504,20230821,F,50,서울특별시,2.0,3,4,2,1,2,2,3,2,3,4,2,3
1252,53364713,20230821,F,50,서울특별시,3.0,3,3,3,4,3,3,3,3,3,3,3,3
1253,53326266,20230821,F,50,광주광역시,1.0,2,2,2,2,1,4,2,4,4,4,4,1
1254,53363079,20230821,F,50,전라남도,3.0,2,1,3,3,3,3,3,4,4,5,5,3
1255,53349573,20230821,F,50,전라남도,3.0,4,4,4,4,4,4,4,4,4,4,4,4
1256,53356205,20230821,F,50,경상북도,2.0,1,4,4,4,2,3,3,4,4,4,4,2
1257,53333898,20230821,F,50,경상북도,3.0,2,2,3,3,2,3,2,3,3,3,3,3
1258,53360871,20230821,F,50,경상북도,3.0,3,3,1,3,1,3,1,3,4,4,2,1
1259,53347998,20230821,F,50,경상남도,2.0,1,5,1,1,1,1,1,1,1,1,1,1
1260,53349538,20230821,F,50,경상남도,3.0,1,2,2,1,1,1,1,1,2,1,2,1
1261,53370217,20230821,F,50,경상남도,3.0,1,1,2,1,1,2,2,3,1,1,2,1
1262,53368313,20230821,F,40,서울특별시,2.0,1,1,3,4,3,3,3,4,4,4,4,3
1263,53331964,20230821,F,40,서울특별시,1.0,2,1,3,2,2,4,2,5,4,4,3,2
1264,53326396,20230821,F,40,서울특별시,4.0,1,5,5,2,1,5,1,5,4,3,5,2
1265,53366672,20230821,F,40,서울특별시,2.0,3,1,2,3,2,2,2,1,5,4,5,2
1266,53337121,20230821,F,40,서울특별시,3.0,1,2,3,4,1,4,3,4,4,4,5,2
1267,53357568,20230821,F,40,대전광역시,4.0,1,1,4,2,3,5,2,2,2,3,1,1
1268,53327203,20230821,F,40,대전광역시,2.0,1,4,1,3,1,3,3,3,3,3,3,1
1269,53360674,20230821,F,40,충청북도,2.0,3,3,4,4,1,5,3,4,3,4,4,1
1270,53346574,20230821,F,40,전라남도,3.0,3,3,3,3,3,3,3,4,5,3,4,1
1271,53363320,20230821,F,30,서울특별시,2.0,3,3,3,3,3,3,3,3,3,3,3,3
1272,53342984,20230821,F,30,서울특별시,3.0,3,3,2,4,3,4,2,3,3,3,4,3
1273,53351062,20230821,F,30,서울특별시,3.0,3,4,4,3,2,3,4,4,4,4,4,3
1274,53361395,20230821,F,20,서울특별시,1.0,2,3,3,4,3,4,3,3,4,4,4,3
1275,53364672,20230821,F,20,서울특별시,1.0,1,3,3,3,1,3,1,4,1,4,3,1
1276,53330327,20230821,F,20,서울특별시,1.0,3,4,4,3,2,3,4,4,3,4,3,3
1277,53369445,20230821,F,20,경기도,2.0,2,5,3,4,4,5,3,4,3,3,4,2
1278,53358506,20230821,F,20,경기도,4.0,3,4,3,4,2,3,2,3,3,3,2,2
1279,53329936,20230821,F,20,경기도,4.0,1,2,1,5,1,4,1,4,5,5,4,1
1280,53347930,20230821,F,20,경기도,4.0,2,4,3,2,2,3,3,4,4,3,3,3
1281,53348832,20230821,F,20,경기도,2.0,1,2,1,1,1,4,2,2,3,3,4,1
1282,53337581,20230821,F,20,인천광역시,4.0,3,2,3,4,3,5,4,5,3,3,5,3
1283,53338164,20230821,F,20,인천광역시,4.0,2,4,3,3,1,4,2,4,3,3,3,3
1284,53360824,20230821,F,20,인천광역시,2.0,1,5,4,4,2,3,2,3,3,3,5,3
1285,53330787,20230821,M,60,경기도,2.0,1,1,3,5,1,2,1,2,3,2,3,1
1286,53358246,20230821,M,60,경기도,2.0,2,2,3,3,4,5,5,5,5,5,3,4
1287,53337355,20230821,M,60,경기도,2.0,1,4,3,3,2,3,3,3,3,3,3,2
1288,53337059,20230821,M,60,경기도,1.0,1,1,1,1,1,1,1,1,1,1,4,1
1289,53360178,20230821,M,60,경기도,1.0,3,3,3,3,2,3,3,3,3,1,3,3
1290,53342558,20230821,M,60,경기도,2.0,3,3,3,3,4,5,5,4,4,5,4,4
1291,53360459,20230821,M,60,경기도,3.0,4,4,4,5,2,3,3,3,3,3,3,3
1292,53361276,20230821,M,60,경기도,4.0,3,4,1,4,3,1,1,1,1,1,1,1
1293,53360072,20230821,M,50,부산광역시,2.0,3,3,4,3,3,3,4,4,3,3,4,3
1294,53338647,20230821,M,50,부산광역시,2.0,3,3,4,3,1,3,3,3,3,3,4,1
1295,53332971,20230821,M,40,서울특별시,3.0,5,5,5,5,5,5,1,5,5,5,5,1
1296,53347990,20230821,M,40,서울특별시,4.0,3,2,4,4,3,3,3,5,3,2,3,3
1297,53322837,20230821,M,40,서울특별시,2.0,3,3,3,3,3,3,3,3,3,3,3,3
1298,53334572,20230821,M,40,서울특별시,3.0,4,4,1,5,1,1,1,1,1,1,1,1
1299,53346724,20230821,M,40,서울특별시,4.0,3,4,3,4,3,4,4,4,4,4,4,2
1300,53324456,20230821,M,40,서울특별시,3.0,1,1,1,1,1,1,1,1,1,1,1,1
1301,53356392,20230821,M,40,서울특별시,4.0,2,3,3,4,3,3,3,3,3,4,3,3
1302,53360795,20230821,M,40,충청남도(세종시 포함),2.0,2,4,2,2,2,2,2,2,2,3,3,2
1303,53324927,20230821,M,30,서울특별시,2.0,1,2,2,1,1,1,1,3,3,3,3,1
1304,53324737,20230821,M,30,서울특별시,4.0,1,4,4,4,1,2,1,3,4,4,5,1
1305,53359454,20230821,M,30,서울특별시,2.0,3,3,3,4,3,3,3,3,4,3,4,3
1306,53335214,20230821,M,30,서울특별시,4.0,3,1,4,4,4,4,4,4,4,4,4,4
1307,53326031,20230821,M,30,전라남도,4.0,3,3,3,3,3,3,3,3,3,3,3,3
1308,53375928,20230821,M,30,전라남도,2.0,1,2,4,3,2,3,1,4,4,4,3,1
1309,53349112,20230821,M,30,전라남도,2.0,3,5,3,3,3,5,3,5,5,5,5,3
1310,424048,20230821,M,20,서울특별시,4.0,3,5,3,3,3,4,3,4,4,4,3,3
1311,458569,20230821,M,20,서울특별시,3.0,3,3,3,3,3,3,3,3,3,3,3,3
1312,463539,20230821,M,20,서울특별시,4.0,1,4,2,4,1,3,2,4,4,4,4,1
1313,453630,20230821,M,20,경상남도,3.0,4,5,4,4,3,4,3,4,3,3,4,3
1314,459615,20230821,M,20,경기도,3.0,3,3,1,3,2,5,2,4,3,3,2,4
1315,460230,20230821,M,20,전라북도,3.0,1,4,5,5,3,1,3,1,3,1,5,1
1316,460805,20230821,M,20,경상북도,4.0,5,5,2,4,4,2,4,3,2,2,4,2
1317,461224,20230821,M,20,경기도,4.0,1,5,5,1,1,3,1,4,2,2,4,2
1318,461700,20230821,M,20,울산광역시,4.0,1,4,2,5,5,5,5,4,3,3,2,3
1319,461724,20230821,M,20,대구광역시,4.0,3,4,3,3,3,3,3,3,3,3,3,3
1320,462453,20230821,M,20,대구광역시,3.0,3,3,5,4,4,5,4,5,3,3,4,3
1321,462695,20230821,M,20,경기도,4.0,1,1,1,1,1,1,1,1,1,5,1,1
1322,463091,20230821,M,20,충청북도,4.0,1,5,1,1,1,5,4,5,5,5,5,1
1323,463227,20230821,M,20,경상북도,1.0,1,5,1,5,2,5,5,5,4,3,5,1
1324,463260,20230821,M,20,경상북도,3.0,1,1,2,1,2,3,2,3,3,3,3,2
1325,463602,20230821,M,20,경기도,2.0,1,4,3,3,1,3,1,2,2,2,1,1
1326,463739,20230821,M,20,경기도,1.0,1,5,4,4,1,1,1,5,3,4,2,1
1327,463916,20230821,M,20,경기도,4.0,1,4,2,2,2,5,1,3,5,3,5,2
1328,464825,20230821,M,30,경기도,4.0,1,5,1,3,4,1,4,5,5,5,4,4
1329,464937,20230821,M,20,경상북도,2.0,1,1,2,3,1,3,2,5,4,5,5,1
1330,53323000,20230821,M,60,서울특별시,3.0,2,3,3,2,3,4,4,3,3,3,3,2
1331,53323388,20230821,F,60,서울특별시,4.0,2,3,3,2,3,3,3,3,3,3,3,3
1332,53324104,20230821,F,60,서울특별시,2.0,2,5,4,2,2,4,3,3,2,4,4,2
1333,53324231,20230821,F,60,서울특별시,3.0,2,3,3,3,3,3,3,3,3,3,3,2
1334,53324238,20230821,M,60,서울특별시,2.0,3,5,3,3,3,3,3,4,3,3,3,2
1335,53324774,20230821,M,60,서울특별시,4.0,2,3,2,5,2,5,2,5,3,3,3,1
1336,53326016,20230821,M,30,경상남도,1.0,2,4,4,4,2,3,2,3,3,3,4,2
1337,53326161,20230821,F,40,경기도,4.0,1,3,4,3,1,4,2,5,3,4,4,3
1338,53326288,20230821,F,30,경기도,3.0,1,4,2,4,1,3,3,5,4,5,4,3
1339,53326596,20230821,M,30,경기도,4.0,2,1,4,4,3,4,3,3,3,4,4,3
1340,53327109,20230821,F,30,인천광역시,2.0,3,3,3,4,5,3,3,5,5,5,3,3
1341,53327123,20230821,F,30,부산광역시,3.0,4,4,2,4,1,3,2,3,3,3,4,2
1342,53328664,20230821,F,30,인천광역시,2.0,1,4,4,5,4,3,3,3,3,3,5,3
1343,53329795,20230821,F,50,경기도,1.0,3,4,3,3,3,4,3,4,3,3,4,2
1344,53329857,20230821,M,60,충청북도,3.0,1,3,1,4,4,3,1,1,3,3,2,1
1345,53330097,20230821,F,50,대구광역시,4.0,1,1,1,1,1,3,1,3,3,3,3,1
1346,53330244,20230821,F,60,경기도,3.0,3,3,2,4,3,1,4,2,4,3,2,1
1347,53330444,20230821,F,50,인천광역시,4.0,2,1,4,4,3,3,2,3,3,3,4,2
1348,53331057,20230821,F,30,경기도,4.0,1,1,1,1,2,1,1,1,1,1,1,1
1349,53331135,20230821,M,20,경상남도,4.0,4,5,4,4,4,4,1,4,4,4,4,1
1350,53331651,20230821,M,30,경상북도,2.0,3,4,3,4,3,4,3,4,3,3,4,3
1351,53332110,20230821,F,30,경상남도,1.0,1,3,3,1,2,4,3,3,3,3,3,1
1352,53333358,20230821,M,30,인천광역시,2.0,1,5,1,1,1,1,1,1,1,1,1,1
1353,53333449,20230821,M,50,전라북도,3.0,3,3,3,4,3,3,3,3,3,4,4,3
1354,53333453,20230821,M,40,경기도,3.0,2,4,4,4,3,4,3,4,5,4,3,3
1355,53333604,20230821,M,30,경상남도,2.0,1,1,1,3,3,1,3,1,4,1,1,1
1356,53333737,20230821,F,60,경상남도,4.0,2,3,1,2,2,2,2,3,4,3,4,2
1357,53333839,20230821,F,20,전라남도,2.0,3,3,3,3,3,3,3,3,3,3,3,2
1358,53333955,20230821,M,40,부산광역시,3.0,1,5,5,5,1,5,1,5,1,5,5,1
1359,53333981,20230821,M,30,경기도,2.0,1,5,3,1,1,4,1,4,4,2,4,1
1360,53334398,20230821,M,40,인천광역시,3.0,2,4,4,4,3,4,3,3,3,3,4,3
1361,53334592,20230821,M,20,경기도,4.0,3,2,2,2,2,3,4,3,3,2,4,3
1362,53334932,20230821,M,50,경기도,2.0,2,2,3,2,1,1,1,1,1,1,1,1
1363,53335039,20230821,M,40,부산광역시,2.0,1,1,1,3,1,2,1,2,2,2,2,1
1364,53335153,20230821,F,60,서울특별시,4.0,3,5,4,4,3,4,3,4,4,4,3,3
1365,53335502,20230821,M,20,경기도,2.0,3,3,2,3,2,4,3,4,2,4,4,2
1366,53337230,20230821,M,30,충청북도,2.0,3,3,3,1,4,3,3,3,3,3,2,3
1367,53337684,20230821,M,60,강원도,2.0,1,1,2,2,2,3,3,4,4,4,4,2
1368,53337804,20230821,F,60,경상북도,3.0,1,5,1,1,1,3,1,3,1,3,4,1
1369,53338077,20230821,F,60,경기도,3.0,3,3,3,3,3,3,3,3,5,3,3,3
1370,53338346,20230821,M,50,경기도,3.0,1,1,5,3,1,5,1,3,5,1,5,1
1371,53338381,20230821,M,60,전라북도,1.0,1,1,1,1,1,1,1,1,1,4,1,1
1372,53338585,20230821,F,40,경기도,3.0,3,4,4,3,2,4,4,4,3,3,4,2
1373,53338623,20230821,M,60,서울특별시,4.0,3,3,3,3,3,3,3,4,4,4,4,3
1374,53338627,20230821,M,50,경상남도,3.0,2,2,4,3,3,4,4,4,3,4,2,4
1375,53338778,20230821,M,50,충청북도,2.0,1,5,1,4,4,5,3,5,5,5,4,2
1376,53339301,20230821,M,50,충청북도,4.0,2,4,4,4,2,4,4,4,4,4,4,2
1377,53339505,20230821,M,50,경기도,2.0,1,1,1,1,1,3,1,3,2,5,3,3
1378,53339985,20230821,M,50,경기도,3.0,1,1,2,4,1,3,2,3,3,4,4,2
1379,53340551,20230821,F,40,경상남도,4.0,2,2,2,3,2,4,3,5,2,4,4,2
1380,53340635,20230821,M,50,경상남도,4.0,4,2,2,3,2,3,2,4,4,4,4,2
1381,53341186,20230821,M,60,인천광역시,4.0,2,4,4,5,1,3,1,1,1,1,3,1
1382,53341522,20230821,F,30,강원도,2.0,3,3,3,5,3,3,3,5,5,5,3,3
1383,53341624,20230821,F,30,경기도,3.0,3,4,3,5,1,3,3,3,3,2,5,1
1384,53341695,20230821,F,60,경기도,3.0,2,2,3,2,3,3,2,4,3,3,3,3
1385,53341869,20230821,M,60,충청남도(세종시 포함),2.0,3,1,2,3,3,3,2,3,2,4,4,2
1386,53341976,20230821,F,30,충청북도,3.0,3,3,3,3,3,3,3,3,3,3,3,3
1387,53343338,20230821,M,30,제주도,2.0,1,4,3,3,1,3,1,1,1,1,3,1
1388,53344306,20230821,M,40,경상남도,2.0,3,3,3,3,3,3,3,3,3,3,3,3
1389,53344557,20230821,F,50,경기도,4.0,2,1,3,4,2,3,3,3,2,3,3,2
1390,53344715,20230821,F,40,경기도,4.0,1,3,3,3,1,3,1,3,3,3,3,3
1391,53345408,20230821,M,20,경기도,4.0,1,5,1,4,1,3,1,4,3,3,2,1
1392,53345674,20230821,M,60,강원도,2.0,3,2,3,3,3,3,3,4,1,4,3,3
1393,53345910,20230821,F,30,대구광역시,2.0,2,4,4,4,3,3,3,3,3,4,4,3
1394,53345987,20230821,F,60,경기도,4.0,1,4,4,4,3,4,4,4,4,3,4,1
1395,53346578,20230821,F,40,경상남도,3.0,3,4,3,3,3,3,3,3,3,3,3,3
1396,53346581,20230821,M,40,경상남도,3.0,2,3,3,4,3,3,4,3,3,3,4,1
1397,53346599,20230821,M,50,경기도,4.0,3,2,3,4,1,3,2,2,4,3,4,1
1398,53346799,20230821,F,60,강원도,3.0,3,4,4,4,4,3,3,3,3,3,3,3
1399,53346825,20230821,M,40,울산광역시,4.0,3,3,3,3,3,3,3,3,3,3,3,3
1400,53347628,20230821,F,60,인천광역시,3.0,1,3,3,3,1,2,1,3,1,2,3,1
1401,53348718,20230821,F,60,충청북도,1.0,1,2,1,2,2,5,2,4,1,1,4,1
1402,53348729,20230821,F,60,대구광역시,3.0,1,3,2,2,3,5,4,4,4,3,4,4
1403,53349040,20230821,M,60,전라남도,4.0,2,2,3,2,2,3,3,4,4,3,3,3
1404,53349342,20230821,F,20,부산광역시,4.0,3,4,3,4,3,3,3,3,3,3,3,3
1405,53349529,20230821,F,60,서울특별시,3.0,2,1,3,2,3,4,5,4,4,4,4,2
1406,53349973,20230821,F,40,인천광역시,2.0,3,2,4,3,3,4,5,4,4,3,4,3
1407,53350178,20230821,M,40,인천광역시,3.0,1,4,3,3,2,3,2,4,4,4,4,1
1408,53350225,20230821,M,50,대전광역시,1.0,2,2,4,2,2,3,3,4,4,4,4,3
1409,53350879,20230821,F,60,대구광역시,3.0,4,3,2,3,3,3,2,4,4,4,4,2
1410,53351304,20230821,F,30,충청남도(세종시 포함),2.0,1,1,2,2,1,2,2,1,2,2,2,1
1411,53351675,20230821,F,60,대전광역시,2.0,3,1,3,2,3,3,4,5,4,4,3,3
1412,53352005,20230821,F,60,대구광역시,3.0,2,3,2,3,2,2,2,3,4,3,3,1
1413,53352484,20230821,F,30,경기도,2.0,3,3,3,3,3,3,3,3,3,3,3,3
1414,53353248,20230821,F,40,경상남도,2.0,3,3,3,3,3,3,3,3,3,3,3,3
1415,53353716,20230821,F,60,광주광역시,4.0,3,1,3,4,2,4,3,3,4,3,3,3
1416,53353847,20230821,M,60,전라북도,3.0,2,4,2,3,5,4,3,5,5,5,5,2
1417,53354185,20230821,M,40,광주광역시,4.0,3,3,3,3,3,3,3,3,3,3,3,3
1418,53354226,20230821,M,40,대구광역시,3.0,1,1,1,1,1,1,1,1,1,1,4,1
1419,53354456,20230821,F,30,인천광역시,4.0,3,3,3,5,3,3,3,3,3,3,3,2
1420,53355184,20230821,M,60,경상북도,4.0,3,3,3,4,4,3,3,3,3,3,3,3
1421,53355298,20230821,F,30,경기도,2.0,2,5,4,3,3,4,3,5,5,5,5,2
1422,53355535,20230821,F,30,경기도,1.0,1,1,3,3,1,3,2,4,3,4,2,1
1423,53355637,20230821,F,50,경기도,4.0,1,3,3,3,1,3,1,3,3,3,3,1
1424,53355695,20230821,M,60,경상북도,3.0,2,2,2,2,3,4,2,4,4,4,2,2
1425,53355840,20230821,F,50,경기도,4.0,3,3,4,3,3,3,3,4,3,4,4,3
1426,53355847,20230821,F,50,충청남도(세종시 포함),4.0,3,5,3,4,3,3,4,4,4,4,4,1
1427,53355896,20230821,M,50,경기도,4.0,2,4,3,4,3,3,3,3,5,4,4,3
1428,53356454,20230821,F,40,인천광역시,3.0,2,3,1,3,2,3,3,3,3,3,4,3
1429,53356788,20230821,F,30,제주도,2.0,1,3,1,1,1,5,3,2,3,3,5,3
1430,53357416,20230821,M,30,경기도,1.0,3,3,2,4,1,3,2,4,4,5,3,2
1431,53357426,20230821,M,60,강원도,2.0,1,4,3,3,2,3,2,4,3,3,2,3
1432,53357437,20230821,M,40,대구광역시,2.0,1,3,3,4,1,1,1,1,1,1,1,1
1433,53357471,20230821,F,20,전라남도,2.0,2,3,2,4,3,5,1,3,3,3,4,1
1434,53357626,20230821,F,60,울산광역시,3.0,2,3,3,4,4,3,3,3,4,4,3,4
1435,53358106,20230821,F,30,대구광역시,2.0,1,2,4,4,1,4,4,5,5,5,5,3
1436,53358183,20230821,F,60,충청남도(세종시 포함),1.0,3,2,4,4,1,3,3,5,1,3,4,1
1437,53358823,20230821,F,40,경기도,4.0,4,4,4,4,3,4,4,4,4,4,4,3
1438,53359191,20230821,F,20,광주광역시,1.0,3,4,4,3,2,4,4,4,4,4,4,2
1439,53359212,20230821,M,30,울산광역시,2.0,4,4,4,5,3,4,4,4,4,4,4,2
1440,53359351,20230821,M,40,부산광역시,2.0,3,4,4,4,3,3,2,4,2,4,4,2
1441,53359353,20230821,F,40,부산광역시,2.0,1,2,3,4,2,3,2,3,2,3,3,1
1442,53359414,20230821,F,60,전라북도,3.0,4,3,4,4,4,4,4,4,4,4,4,4
1443,53359455,20230821,F,40,경기도,1.0,2,2,3,4,1,3,1,4,3,3,3,1
1444,53359904,20230821,F,50,경기도,4.0,1,1,1,1,1,1,1,1,1,1,1,1
1445,53360188,20230821,M,50,대구광역시,4.0,3,3,4,4,3,3,3,3,3,3,4,3
1446,53360335,20230821,M,50,강원도,2.0,1,1,4,5,5,5,5,5,5,5,5,5
1447,53361091,20230821,M,60,울산광역시,2.0,3,1,3,4,2,4,2,3,3,2,3,2
1448,53361099,20230821,M,50,경상북도,4.0,3,2,4,4,3,3,4,3,3,3,3,1
1449,53361103,20230821,F,60,충청남도(세종시 포함),2.0,1,1,4,1,3,4,3,4,4,2,5,1
1450,53362533,20230821,M,50,경기도,4.0,1,4,3,3,1,3,3,2,3,3,5,1
1451,53362602,20230821,M,50,경상북도,4.0,3,3,2,2,3,1,3,3,3,3,3,1
1452,53363364,20230821,M,40,충청북도,4.0,3,4,4,5,3,3,1,1,3,1,4,1
1453,53363555,20230821,M,40,대전광역시,4.0,1,4,1,3,1,3,1,1,4,4,4,1
1454,53363604,20230821,F,50,경기도,2.0,3,5,3,4,3,4,2,4,4,3,4,3
1455,53364035,20230821,M,50,경상북도,3.0,2,1,4,4,4,3,1,5,5,4,4,3
1456,53364424,20230821,F,30,대전광역시,3.0,3,5,3,3,3,3,3,4,5,5,5,1
1457,53364620,20230821,F,50,전라북도,3.0,3,3,2,3,3,3,3,2,2,3,2,3
1458,53364654,20230821,F,30,충청남도(세종시 포함),3.0,1,1,1,2,1,3,1,1,1,1,3,1
1459,53365308,20230821,F,60,서울특별시,4.0,1,2,2,2,1,1,2,2,1,3,3,1
1460,53365411,20230821,M,50,경기도,3.0,1,5,2,3,1,3,3,4,1,3,3,1
1461,53365758,20230821,F,50,충청남도(세종시 포함),4.0,2,2,3,2,1,4,5,5,4,5,5,1
1462,53365888,20230821,F,60,대구광역시,4.0,2,4,3,3,3,4,3,3,4,3,3,3
1463,53366200,20230821,M,50,충청남도(세종시 포함),3.0,2,4,3,3,4,2,4,4,4,4,4,2
1464,53366250,20230821,F,40,인천광역시,2.0,3,3,3,3,3,3,3,4,4,3,4,3
1465,53366503,20230821,M,50,대전광역시,2.0,1,4,2,4,2,4,3,4,3,4,5,2
1466,53366969,20230821,M,30,인천광역시,3.0,1,5,1,1,1,1,1,1,1,1,1,1
1467,53367182,20230821,F,50,충청남도(세종시 포함),1.0,2,3,2,2,2,3,3,1,1,1,3,1
1468,53367792,20230821,F,50,부산광역시,4.0,1,3,2,2,1,3,2,3,3,4,2,2
1469,53368421,20230821,M,50,울산광역시,3.0,2,2,2,3,3,3,2,4,4,4,4,4
1470,53368472,20230821,F,30,경상북도,2.0,2,4,4,3,1,4,3,4,3,4,4,1
1471,53368585,20230821,M,50,경기도,2.0,3,3,3,3,3,3,4,3,3,3,3,4
1472,53368715,20230821,F,50,울산광역시,2.0,2,3,3,2,1,3,3,3,3,3,3,3
1473,53368778,20230821,M,30,광주광역시,3.0,1,3,3,4,3,3,3,3,3,3,2,3
1474,53368932,20230821,M,60,부산광역시,3.0,3,4,3,4,4,4,3,3,4,4,3,1
1475,53370911,20230821,F,40,광주광역시,3.0,1,2,2,3,1,3,1,4,2,2,3,1
1476,53370946,20230821,F,60,경기도,3.0,2,2,2,2,2,3,2,3,3,3,4,2
1477,53371821,20230821,F,40,경상남도,3.0,2,3,3,3,4,3,3,3,3,4,4,2
1478,53372126,20230821,M,40,경기도,4.0,3,3,3,3,3,3,3,3,3,3,4,3
1479,53372197,20230821,M,40,경기도,3.0,1,2,2,3,1,4,1,4,3,5,4,2
1480,53372412,20230821,M,40,경기도,4.0,2,3,3,3,3,5,3,3,3,4,4,3
1481,53372433,20230821,F,20,충청남도(세종시 포함),3.0,3,5,2,5,1,2,5,2,3,2,4,2
1482,53372811,20230821,M,40,경상북도,2.0,1,4,3,3,1,4,4,4,3,4,3,1
1483,53372825,20230821,M,30,인천광역시,3.0,1,2,1,2,1,3,3,4,3,4,3,3
1484,53372988,20230821,M,40,광주광역시,2.0,2,4,4,3,2,3,2,3,2,3,3,1
1485,53373147,20230821,M,50,인천광역시,4.0,1,1,1,1,1,4,1,5,5,5,5,1
1486,53374138,20230821,F,60,서울특별시,2.0,4,3,4,3,2,3,4,3,4,4,4,2
1487,53374851,20230821,M,60,충청남도(세종시 포함),2.0,3,3,3,3,3,3,3,3,3,3,3,3
1488,53376010,20230821,F,20,대구광역시,2.0,1,4,2,1,1,4,2,4,1,3,4,1
1489,53376444,20230821,F,30,전라북도,1.0,2,4,3,3,2,5,2,5,3,4,3,2
1490,53376483,20230821,F,50,강원도,3.0,1,1,1,1,1,1,1,1,1,1,1,1
1491,53376517,20230821,M,40,경기도,3.0,2,3,2,4,2,4,4,4,4,4,4,2
1492,53376575,20230821,F,40,전라북도,3.0,1,3,3,3,3,3,3,3,4,4,4,1
1493,53376627,20230821,F,60,경기도,3.0,3,1,3,3,3,3,3,3,3,3,3,3
1494,53376657,20230821,M,40,경기도,4.0,2,5,4,4,3,3,4,4,3,4,5,3
